date,tweetid,userid,username,text,coords
b'Mon Dec 18 11:34:11 +0000 2017',942719638043054000,728007715,b'Courtsss\xf0\x9f\x8e\x80',"b'@Muvaharris Thank you beautiful, love you lots \xe2\x9d\xa4\xef\xb8\x8fxxx'","{'type': 'Point', 'coordinates': [-0.55777778, 51.33222222]}"
b'Mon Dec 18 11:34:12 +0000 2017',942719641633411000,501132032,b'Alexandre LacaSam',b'My phone battery life is disgusting',"{'type': 'Point', 'coordinates': [-0.0199222, 51.5859957]}"
b'Mon Dec 18 11:34:12 +0000 2017',942719644871348000,143768861,b'GarbageLondoner',"b""@Egyption95 @spectatorindex Maybe you could take the migrants instead of Europe, then? They don't fit in with European culture.""","{'type': 'Point', 'coordinates': [-0.298193, 51.644142]}"
b'Mon Dec 18 11:34:13 +0000 2017',942719648902066000,499590887,b'Emma Hardy MP',b'Rarhhhhhhhh https://t.co/Dh5giLei8D',"{'type': 'Point', 'coordinates': [-0.06695801, 51.55479896]}"
b'Mon Dec 18 11:34:13 +0000 2017',942719649518637000,93158693,b'Barb Roberts \xe2\x9d\xa4(\xe2\x97\x95\xe2\x80\xbf\xe2\x97\x95)\xe2\x9d\xa4',b'https://t.co/fFTuM257SW',"{'type': 'Point', 'coordinates': [-0.1061889, 51.5082649]}"
b'Mon Dec 18 11:34:14 +0000 2017',942719650244198000,355203,b'Jacqui Maher',b'Watching this great talk by @ncasenmare at the recommendation of @r4isstatic - thanks for suggesting! https://t.co/3GnxqyKlgd',"{'type': 'Point', 'coordinates': [-0.0059, 51.4613]}"
b'Mon Dec 18 11:34:14 +0000 2017',942719650990837000,148833288,b'The Clock House',"b""It's Last day of Christmas Tree sales at the Clock House! Don't be late and get your #ChristmasTree ! Don't forget\xe2\x80\xa6 https://t.co/Rls3HspmkS""","{'type': 'Point', 'coordinates': [-0.51116944, 51.43063889]}"
b'Mon Dec 18 11:34:14 +0000 2017',942719652765093000,80878133,b'National Autistic Society',"b'@life_of_reillys @KieranRose7 Hi there, can you email supportercare@nas.org.uk with more details please? - Thanks, Will'","{'type': 'Point', 'coordinates': [-0.12033792, 51.51559342]}"
b'Mon Dec 18 11:34:15 +0000 2017',942719656305090000,3346772705,b'Jamie Delaney',b'Agree https://t.co/znAFwKGMEu',"{'type': 'Point', 'coordinates': [-0.18027778, 51.50722222]}"
b'Mon Dec 18 11:34:19 +0000 2017',942719672750718000,18844605,b'simonbarrington',b'This is just bursting with #wisdom and practical advice from the #leaders of a national family charity -\xe2\x80\xa6 https://t.co/UOX6XhfWap',"{'type': 'Point', 'coordinates': [-0.1271, 51.5063]}"
b'Mon Dec 18 11:34:22 +0000 2017',942719683882553000,28826011,"b'Come, they told me Aa-ron-pa-pum-pum \xf0\x9f\xa5\x81'",b'See also: gee that coalition government seems to have been pretty good for GDP growth https://t.co/AvNLUsox6H',"{'type': 'Point', 'coordinates': [-0.1271, 51.5063]}"
b'Mon Dec 18 11:34:27 +0000 2017',942719707093839000,920618799656767000,b'Kirsty Phillips',b'@gavinatkinson @realmattseymour A worse for wear gummy bear!',"{'type': 'Point', 'coordinates': [-0.1271, 51.5063]}"
b'Mon Dec 18 11:34:28 +0000 2017',942719711246213000,181166905,b'Denisa Delic',"b'Really positive to see the new DfID SoS take a strong stance on #Yemen, and urge the SLC to remove all restrictions\xe2\x80\xa6 https://t.co/osAi3MUh7c'","{'type': 'Point', 'coordinates': [-0.12731805, 51.50711486]}"
b'Mon Dec 18 11:34:29 +0000 2017',942719712525418000,198568404,b'WIZE',b'@WrightyMedia calmm shout me shout me \xf0\x9f\x98\x81',"{'type': 'Point', 'coordinates': [-0.32962653, 51.54901521]}"
b'Mon Dec 18 11:34:29 +0000 2017',942719714048073000,728007715,b'Courtsss\xf0\x9f\x8e\x80',b'I love my friends and family \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x92\x99',"{'type': 'Point', 'coordinates': [-0.1277583, 51.5073509]}"
b'Mon Dec 18 11:34:32 +0000 2017',942719728275030000,2343761732,b'Chris Goodman',"b'@TfL I lost income today due to your ""service."" No replacement buses, no info, stuck at Southfields for 35 mins. Morning wasted. Thanks'","{'type': 'Point', 'coordinates': [-0.07418119, 51.56046087]}"
b'Mon Dec 18 11:34:32 +0000 2017',942719729067847000,326285754,b'Annie Spratt',b'@TheForagedLife Thanks pickle. \xe2\x80\x98Ows things with you?',"{'type': 'Point', 'coordinates': [-0.1459, 51.5447]}"
b'Mon Dec 18 11:34:35 +0000 2017',942719738970624000,995599117,b'Skeletal Xmas Horse',b'I think I\xe2\x80\x99m officially a hypochondriac',"{'type': 'Point', 'coordinates': [-0.07558474, 51.50514919]}"
b'Mon Dec 18 11:34:35 +0000 2017',942719738953814000,593604107,b'Nanker Phelge',b'@A_Woody1 One of our directors who\xe2\x80\x99s an Arsenal fan has to entertain a Spurs client. Says they\xe2\x80\x99re the scum of the e\xe2\x80\xa6 https://t.co/dxPgVWRkag',"{'type': 'Point', 'coordinates': [-0.12731805, 51.50711486]}"
b'Mon Dec 18 11:34:37 +0000 2017',942719746755178000,18596691,b'Santero',b'Want to see me before Xmas? \n\nMon -  @SwingersLDN \nTues - @BallieBallerson \nWed - @TrapezeBar \nThurs - Rumpus Room\xe2\x80\xa6 https://t.co/n84I2RCecZ',"{'type': 'Point', 'coordinates': [-0.00442028, 51.54319907]}"
b'Mon Dec 18 11:34:36 +0000 2017',942719742992900000,25051778,b'HostelsClubItalia',"b'Ecco qualche altra foto dal nostro viaggio a #Londra tra il Winter Wonderland di Hyde Park, il Carnaby Christmas Ca\xe2\x80\xa6 https://t.co/IesIbL3sY8'","{'type': 'Point', 'coordinates': [0.6751442, 51.63706957]}"
b'Mon Dec 18 11:34:37 +0000 2017',942719750177771000,599336021,b'Jonny Singer',"b""@camdentalking I mean, it's not hugely helpful to report it 12 hours later. It's not keeping me awake now - in fact\xe2\x80\xa6 https://t.co/kRCKzB1cWv""","{'type': 'Point', 'coordinates': [-0.10380927, 51.57533181]}"
b'Mon Dec 18 11:34:38 +0000 2017',942719753696743000,21772748,b'A.Hyyrylainen-Trett',b'@Johnny_Nobull @nlygo @TheWelshPatriot @LBC @Jacob_Rees_Mogg It is not an evil regime in the slightest. That\xe2\x80\x99s the\xe2\x80\xa6 https://t.co/37LSpEr65q',"{'type': 'Point', 'coordinates': [-0.0400898, 51.5320358]}"
b'Mon Dec 18 11:34:39 +0000 2017',942719756926357000,1072439216,b'Cesc Fabregas',b'@leighravenx Come to London \xf0\x9f\x98\x87',"{'type': 'Point', 'coordinates': [-0.16312336, 51.52281338]}"
b'Mon Dec 18 11:34:43 +0000 2017',942719772738899000,19496557,b'Kamran Haq',b'Just announced...Cancer Bats play Hail Destroyer in full at The Underworld in London on Thursday\xe2\x80\xa6 https://t.co/51WpwFJ9MO',"{'type': 'Point', 'coordinates': [-0.12604719, 51.50256978]}"
b'Mon Dec 18 11:34:43 +0000 2017',942719773850382000,4350252322,b'Iain A Macdonald',b'Oh dear....... those C emission targets the gov has are legally binding? Aren\xe2\x80\x99t they? https://t.co/p5DaGi9udY',"{'type': 'Point', 'coordinates': [-0.11476809, 51.46525718]}"
b'Mon Dec 18 11:34:43 +0000 2017',942719774106226000,787168844611784000,b'SELBN\xe2\x84\xa2',b'\xe2\x98\x85#NextWeekInBusinessNetworking THIS week. \xe2\x9e\xa1\xef\xb8\x8f https://t.co/TNUhMq2aGR\n#London #Kent #Surrey #Sussex #ATSocialMedia\xe2\x80\xa6 https://t.co/KVWKfePRNO',"{'type': 'Point', 'coordinates': [-0.08548737, 51.52270313]}"
b'Mon Dec 18 11:34:44 +0000 2017',942719778346749000,2328414544,b'Victor Odeyemi',b'@Marvin_MSBB \xf0\x9f\x91\x80',"{'type': 'Point', 'coordinates': [-0.1271, 51.5063]}"
b'Mon Dec 18 11:34:44 +0000 2017',942719778480906000,840528835464564000,b'Dr. Richard Bloore',"b""https://t.co/ScNHt5mJPW\n\nWe always use loose tea but I didn't realise we were helping to save the Planet""","{'type': 'Point', 'coordinates': [0.08333333, 51.33333333]}"
b'Mon Dec 18 11:34:46 +0000 2017',942719785351241000,3244835787,b'Paul Dupree',"b'@hemmingwaymusic Rise Again, the video....cool, and features the late lamented @AsylumCM1 \n\nhttps://t.co/zkV79NNxkP via @youtube'","{'type': 'Point', 'coordinates': [-0.14361111, 51.50416667]}"
b'Mon Dec 18 11:34:52 +0000 2017',942719810433056000,21477101,b'Martin Bentley',b'Did Randy Orton have the Wayne Rooney hair transplant?',"{'type': 'Point', 'coordinates': [-0.0783371, 51.5303035]}"
b'Mon Dec 18 11:34:54 +0000 2017',942719818272256000,2160906742,b'ploddingbirder',b'Dungeness RSPB. L.E. Owl behind Dipping Pool again this morning. Nearby 13 Bewick Swans opposite Cockles Bridge.',"{'type': 'Point', 'coordinates': [-0.12712598, 51.51508238]}"
b'Mon Dec 18 11:34:54 +0000 2017',942719819530588000,262734383,b'Teflon Poch',b'@savva_savva @markmchugh86 @TheFria @Tidy_Yid Poch signed Janssen &amp; Llorente. Harry Redknapp got top performances o\xe2\x80\xa6 https://t.co/SEVSUrPWs3',"{'type': 'Point', 'coordinates': [-0.12731805, 51.50711486]}"
b'Mon Dec 18 11:34:56 +0000 2017',942719825901772000,375131729,b'Katie Deighton',"b'@TheDrum ""Like the severity of my own hangovers, Harvey Nichols\xe2\x80\x99 Walk of Shame has grown on me throughout the years.""'","{'type': 'Point', 'coordinates': [-0.12731805, 51.50711486]}"
b'Mon Dec 18 11:34:56 +0000 2017',942719828560957000,4708215797,b'Catherine Jenkins \xf0\x9f\x8c\xbb',b'As if Ive got a phaaaatt arse assignment due in christmas eve and I have no clue what im doing \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x98\xa9',"{'type': 'Point', 'coordinates': [-0.12269497, 51.51198765]}"
b'Mon Dec 18 11:34:58 +0000 2017',942719836978851000,14322946,b'Jason Grant',b'A must watch #UX conversation. https://t.co/ivOgoXc426',"{'type': 'Point', 'coordinates': [-0.16393661, 51.50671243]}"
b'Mon Dec 18 11:35:01 +0000 2017',942719848471244000,927178356025708000,b'Jackson',b'Ohhh My lord \xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/EUTV2izeFU',"{'type': 'Point', 'coordinates': [-0.0437449, 51.5316925]}"
b'Mon Dec 18 11:35:02 +0000 2017',942719853647065000,259713071,b'Gentleman & a Van',"b'Do you live on the 4th, 5th or even 6th floor? Does the window need to be taken out? We can take care of that for y\xe2\x80\xa6 https://t.co/iUyKO8fZR6'","{'type': 'Point', 'coordinates': [-0.1503167, 51.50541969]}"
b'Mon Dec 18 11:35:07 +0000 2017',942719873460965000,2229959534,b'Coyne SalesMarketing',"b'""South Park started as a little video Christmas card""... Joel Hodgson Best wishes for 2018! https://t.co/DrqLm5Kwmv\xe2\x80\xa6 https://t.co/zogwQTT9Ms'","{'type': 'Point', 'coordinates': [-0.12731805, 51.50711486]}"
b'Mon Dec 18 11:35:07 +0000 2017',942719872475320000,473126163,b'Newman Catholic Coll',b'It\xe2\x80\x99s our Year 10 Drop Down Day on Sex &amp; Relationships. We welcome our guest facilitators running workshops on a var\xe2\x80\xa6 https://t.co/czAoKawd4v',"{'type': 'Point', 'coordinates': [-0.09036397, 51.50559799]}"
b'Mon Dec 18 11:35:09 +0000 2017',942719882369650000,82899554,b'Star & Garter',b'Don\xe2\x80\x99t forget to book for our NYE party on time. We are having an epic 90\xe2\x80\x99s VS 00\xe2\x80\x99s to bring back\xe2\x80\xa6 https://t.co/0Bzm49bjTX',"{'type': 'Point', 'coordinates': [-0.12731805, 51.50711486]}"
b'Mon Dec 18 11:35:10 +0000 2017',942719884462567000,189949608,b'Rachel Dalgarno',b'Wanted to take this little guy home with me \xf0\x9f\x90\xb6\xe2\x9d\xa4\xef\xb8\x8f https://t.co/4Qns2C8qo4',"{'type': 'Point', 'coordinates': [-0.12731805, 51.50711486]}"
b'Mon Dec 18 11:35:11 +0000 2017',942719888896020000,2614724643,b'A',b'all i ask is that early in the mornings dont stress me',"{'type': 'Point', 'coordinates': [-0.1249157, 51.512062]}"
b'Mon Dec 18 11:35:13 +0000 2017',942719899062931000,3169495509,b'Ben Andoh',b'Tonight 6:30pm last #Unwind session of the year!! DM for details miracleese @ Mayfair https://t.co/SgTrE5wC93',"{'type': 'Point', 'coordinates': [-0.38125305, 51.59386331]}"
b'Mon Dec 18 11:35:17 +0000 2017',942719915571761000,2869731664,b'Nelson Medical',b'We continue to have serious IT and phones issues this week. @NELCSU the NHS body responsible continue to try to res\xe2\x80\xa6 https://t.co/Knf6zzuNRN',"{'type': 'Point', 'coordinates': [-0.13, 51.51]}"
b'Mon Dec 18 11:35:17 +0000 2017',942719917027155000,2645585670,b'Dandelion Time',"b'Yalding.  Such a fantastic village, more so at Christmas, worth a visit to see all the lights.\xe2\x80\xa6 https://t.co/CspGpSEMLH'","{'type': 'Point', 'coordinates': [-0.6, 51.4833]}"
b'Mon Dec 18 11:35:18 +0000 2017',942719921129246000,786842214,b'Eve',b'https://t.co/vfQYjli1s2',"{'type': 'Point', 'coordinates': [0.0333333, 51.6167]}"
b'Mon Dec 18 11:35:19 +0000 2017',942719924052492000,21762679,b'TMJ - LON Sales Jobs',"b'Interested in a #job in #Basildon, England? This could be a great fit: https://t.co/jtu78ZOq52 #Sales #Hiring #CareerArc'","{'type': 'Point', 'coordinates': [-0.12731805, 51.50711486]}"
b'Mon Dec 18 11:35:24 +0000 2017',942719944424378000,2843658946,b'Cassandra Zanelli',b'Look forward to seeing you there! https://t.co/tQrt4iQZK2',"{'type': 'Point', 'coordinates': [-0.11666667, 51.5]}"
b'Mon Dec 18 11:35:24 +0000 2017',942719944646590000,14283362,b'Florian Siepert',b'My chef mate @tomgriffchef is in the shit. Once again. https://t.co/a7FOefEzTZ',"{'type': 'Point', 'coordinates': [-0.16931893, 51.47995458]}"
b'Mon Dec 18 11:35:26 +0000 2017',942719953576300000,3431745766,b'Barbara Antigua\xe2\x9c\x8c\xef\xb8\x8f',b'Going to shamelessly promote myself for one year ...',"{'type': 'Point', 'coordinates': [-0.0228959, 51.5776274]}"
b'Mon Dec 18 11:35:26 +0000 2017',942719954595536000,410813774,b'Paul Scott',b'WONT WASH WITH ME!\n\xf0\x9f\x8e\x84\nLooks like #cyrilandgeraldine broke free and decided to give Percy and\xe2\x80\xa6 https://t.co/thOSohpjOg',"{'type': 'Point', 'coordinates': [-0.53537956, 52.06461324]}"
b'Mon Dec 18 11:35:30 +0000 2017',942719970512908000,3363818302,b'Miss Macqueen',"b""Predicting and testing nets for different 3D shapes and creating our own 'Op Art' cubes! @HeadLHS @MrGrayLHS\xe2\x80\xa6 https://t.co/wWtqi1lp8F""","{'type': 'Point', 'coordinates': [0.25027778, 51.49972222]}"
b'Mon Dec 18 11:35:31 +0000 2017',942719973956472000,54925959,b'Fei Wang',b'Anita Pallenberg remembered by Marianne Faithfull https://t.co/ymxMm9u4nj',"{'type': 'Point', 'coordinates': [0.75, 51.25]}"
b'Mon Dec 18 11:35:34 +0000 2017',942719987403382000,282243776,b'(((MartinBrittain)))',"b'@paddy_carolus @goddersbloom Ah, how dare they be revolted by ancient anti-semitic tropes being thrown around casua\xe2\x80\xa6 https://t.co/zvgAYW7fbG'","{'type': 'Point', 'coordinates': [-0.12731805, 51.50711486]}"
b'Mon Dec 18 11:35:35 +0000 2017',942719991845068000,84898139,b'London Weather',b'scattered clouds -&gt; clear sky\ntemperature up 1\xc2\xb0C -&gt; 5\xc2\xb0C\nhumidity down 80% -&gt; 75%',"{'type': 'Point', 'coordinates': [0.03570557, 51.39577839]}"
b'Mon Dec 18 11:35:36 +0000 2017',942719994525339000,864546565,b'Kylie Stuckey',b'@benji_nicholas @damienbodie @lulabell &amp; Kyal not having Insta!!! \xf0\x9f\x99\x8e\xf0\x9f\x8f\xbb\xf0\x9f\x99\x8d\xf0\x9f\x8f\xbb\xf0\x9f\x98\xb3\xf0\x9f\x99\x84- That needs some serious sorting!!!! \xf0\x9f\x99\x8e\xf0\x9f\x8f\xbb\xf0\x9f\x99\x8d\xf0\x9f\x8f\xbb\xf0\x9f\x98\xb3\xe2\x80\xa6 https://t.co/jm5aHiw8Zg',"{'type': 'Point', 'coordinates': [-0.16771111, 51.46376944]}"
b'Mon Dec 18 11:35:36 +0000 2017',942719996500807000,236980393,b'Charn Money\xf0\x9f\x8c\xaa',b'White people. https://t.co/PB9nPPfEun',"{'type': 'Point', 'coordinates': [-0.55777778, 51.33222222]}"
b'Mon Dec 18 11:35:38 +0000 2017',942720003748573000,179035600,"b'Harp, Covent Garden'",b'..@OakhamAles Bishops Farewell @FivePointsBrew Pale @RedemptionBrew Fellowship Porter @Darkstarbrewco Session IPA\xe2\x80\xa6 https://t.co/hIAq22AoHg',"{'type': 'Point', 'coordinates': [0.98694444, 51.87472222]}"
b'Mon Dec 18 11:35:38 +0000 2017',942720005283700000,251073830,b'Lily Harith',"b'Give it time, alot of time if you need it.'","{'type': 'Point', 'coordinates': [-0.2, 51.23444444]}"
b'Mon Dec 18 11:35:38 +0000 2017',942720004222484000,18425008,b'Harry Powell',"b""I'm starting next year off with a bang!\xe2\x9a\x98CARMEN @TheUnionTheatre Feb and March! A New Retelling of the Famous Bizets\xe2\x80\xa6 https://t.co/BqD7dvf5MA""","{'type': 'Point', 'coordinates': [0.04666667, 50.8]}"
b'Mon Dec 18 11:35:43 +0000 2017',942720026368512000,824637752574488000,b'OLIO',"b'""Car Bottle &amp; Food Warmer (unused)"" in #London #UnitedKingdom https://t.co/81tBMp3t5V #zerowaste #free'","{'type': 'Point', 'coordinates': [0.35861111, 51.63166667]}"
b'Mon Dec 18 11:35:43 +0000 2017',942720026649427000,784025374858633000,b'The Flying Raccoon',b'@RVT9 @mashable Sure.',"{'type': 'Point', 'coordinates': [-0.60111111, 51.61722222]}"
b'Mon Dec 18 11:35:44 +0000 2017',942720031170924000,2869287827,b'mase',"b'my New Years resolution is to grow up, fed up of feeling horrendous on Monday mornings \xf0\x9f\xa4\x92'","{'type': 'Point', 'coordinates': [-0.12731805, 51.50711486]}"
b'Mon Dec 18 11:35:45 +0000 2017',942720035147087000,218269840,b'Natalie Tobitt',b'#abbasupertroupers #southbankcentre #london #guiltypleasure @ Southbank Centre https://t.co/MDW5dnPpFv',"{'type': 'Point', 'coordinates': [0.40388889, 51.77472222]}"
b'Mon Dec 18 11:35:49 +0000 2017',942720049546186000,71649482,b'Christine H.  Ashton',b'let\xe2\x80\x99s aim for a public list of 2018 tech role models for next year @bcswomen @CIOplusOne @womeninitawards .  If we\xe2\x80\xa6 https://t.co/1cMm0QJZzS',"{'type': 'Point', 'coordinates': [-0.23722222, 51.39666667]}"
b'Mon Dec 18 11:35:51 +0000 2017',942720059046354000,928561110,b'in london',b'@universeharry tu m\xe2\x80\x99avais unfollow ???',"{'type': 'Point', 'coordinates': [0.006317, 51.4981]}"
b'Mon Dec 18 11:35:53 +0000 2017',942720065417252000,464397480,b'IMAGE Dry Cleaners\xf0\x9f\x85\xbf\xef\xb8\x8f\xf0\x9f\x8f\xb3\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x8c\x88',b'A very #GoodDay it\xe2\x80\x99s #MondayMadness here @IMAGEN15 Don\xe2\x80\x99t #Forget for #ThisWeek ONLY All your #Items will have that\xe2\x80\xa6 https://t.co/dEHH55Y9Bz',"{'type': 'Point', 'coordinates': [-0.46974621, 51.44488024]}"
b'Mon Dec 18 11:35:55 +0000 2017',942720073264967000,158858580,b'James Hamblin',"b'""I was determined never to fail again through lack of effort...I was prepared to fail through lack of ability, thro\xe2\x80\xa6 https://t.co/M0tkDAtSSd'","{'type': 'Point', 'coordinates': [-0.5574, 51.31904687]}"
b'Mon Dec 18 11:35:56 +0000 2017',942720080579911000,1961565684,b'Latinangelstudio',b'Thank you Tiza @bhutilondon for the gorgeous Mistletoe that was waiting in our door today\xe2\x80\xa6 https://t.co/UlHehwba9p',"{'type': 'Point', 'coordinates': [-0.251, 51.365]}"
b'Mon Dec 18 11:35:58 +0000 2017',942720089446584000,278706654,b'Jamie Weir',b'@SamJSheard Root is world-class but out of nick. Bairstow is an excellent wk-batsman.\nMoeen was England\xe2\x80\x99s best play\xe2\x80\xa6 https://t.co/7TzxVoOeAU',"{'type': 'Point', 'coordinates': [-0.12731805, 51.50711486]}"
b'Mon Dec 18 11:36:00 +0000 2017',942720095255752000,715327076413222000,b'Victoria',"b""Standby duty today! But that doesn't mean laying about doing nothing! It's leg day, until I get a phone call then it's leg it day.""","{'type': 'Point', 'coordinates': [-0.0725399, 51.4606474]}"
b'Mon Dec 18 11:36:01 +0000 2017',942720101857615000,134916556,b'RNLI: Out On A Shout',"b'Launched from Teddington, Middlesex about twenty minutes ago - https://t.co/RyHyE77d4M'","{'type': 'Point', 'coordinates': [-0.0412623, 51.5488575]}"
b'Mon Dec 18 11:36:04 +0000 2017',942720114805411000,497270081,b'adrian hansel',b'@gary1814 @JanetJackson I did notice ! I\xe2\x80\x99m already anxious! Will I be in london ? Will I be working ? Will I be on\xe2\x80\xa6 https://t.co/H14kaXbmEL',"{'type': 'Point', 'coordinates': [-0.12731805, 51.50711486]}"
b'Mon Dec 18 11:36:04 +0000 2017',942720114297884000,136396429,b'Stuart Hill',b'#GOLF LESSON #CHRISTMAS\xc2\xa0 VOUCHERS NOW AVAILABLE. Treat you\xe2\x80\x99re loved one to golf lessons at  the beautiful\xe2\x80\xa6 https://t.co/ISDfQ9u6fu',"{'type': 'Point', 'coordinates': [-0.64171, 51.4904]}"
b'Mon Dec 18 11:36:05 +0000 2017',942720119096205000,15916097,b'Paul Rissen',"b'@jacqui @ncasenmare \xf0\x9f\x91\x8d\xf0\x9f\x91\x8d It\xe2\x80\x99s a good thing to hear, especially towards the end of the year.'","{'type': 'Point', 'coordinates': [-0.1138655, 51.52146225]}"
b'Mon Dec 18 11:36:07 +0000 2017',942720124603203000,463775286,b'Nina Ryder',"b""#Erdo\xc4\x9fan istedi: @LatuffCartoons Latuff'un karikat\xc3\xbcrlerine eri\xc5\x9fim engeli geldi https://t.co/fmrq3WmXkE\xe2\x80\xa6 #rezaletsiniz""","{'type': 'Point', 'coordinates': [-0.30295422, 51.4117842]}"
b'Mon Dec 18 11:36:16 +0000 2017',942720162763100000,415062698,b'Dan Overton',b'Omg https://t.co/Oj1iMbEjip',"{'type': 'Point', 'coordinates': [-0.125404, 51.5299722]}"
b'Mon Dec 18 11:36:19 +0000 2017',942720176730058000,902086031247364000,b'Kavel Rafferty',b'Last postage day tomorrow for Christmas! #indieshopping #illustration #westgermanvases #prints\xe2\x80\xa6 https://t.co/qPBD46Wdxe',"{'type': 'Point', 'coordinates': [-0.12731805, 51.50711486]}"
b'Mon Dec 18 11:36:20 +0000 2017',942720180421058000,54644051,b'Lauren is in \xf0\x9f\x87\xac\xf0\x9f\x87\xa7',b'Maledetto roaming che mangia la batteria del telefono\nPer\xc3\xb2 spulciando gli articoli nel web dovrei aver risolto \xf0\x9f\x99\x83',"{'type': 'Point', 'coordinates': [-0.27828556, 51.55581465]}"
