date,tweetid,userid,username,text
b'Mon Dec 18 08:45:28 +0000 2017',9.43E+17,20840321,b'Mutsdog',b'#FUTMAS daily sbc 3 (take note of sane club same nation positions) https://t.co/nLYpCO7TWQ'
b'Mon Dec 18 08:45:29 +0000 2017',9.43E+17,223207558,b'sully gravity',b'hoy he ido a una reuni\xc3\xb3n con el tutor de mi hermano'
b'Mon Dec 18 08:45:38 +0000 2017',9.43E+17,3421999653,b'becs',b'fuck im so poor'
b'Mon Dec 18 08:45:39 +0000 2017',9.43E+17,2715932967,b'Jay',"b'Ah fucking dopey cunt, just ruined won the apprentice for myself. Dalf'"
b'Mon Dec 18 08:45:43 +0000 2017',9.43E+17,365450255,b'Alex Williams',"b""Managed to eat my meal deal already and it's not even 9 yet\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f"""
b'Mon Dec 18 08:45:45 +0000 2017',9.43E+17,386162627,b'Ella',b'5 days left of work in 2017 \xf0\x9f\x8e\x84\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb\xf0\x9f\x8e\x89\xf0\x9f\x8e\x81\xf0\x9f\x92\x83\xf0\x9f\x8f\xbb'
b'Mon Dec 18 08:45:45 +0000 2017',9.43E+17,3066755681,b'Eye4Jason',b'If I went with Westminster Council like I wanted 2... sure I wouldn\xe2\x80\x99t had to deal with most bull \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f!t this year\xe2\x80\xa6 https://t.co/GuUeIDBg0d'
b'Mon Dec 18 08:45:48 +0000 2017',9.43E+17,265041038,b'Premier Fruits',b'Purple Brussels sprouts still on stock. Seasonal produce sales@premierfruitscatering.com #asfreshasitgets\xe2\x80\xa6 https://t.co/BHFfq1EVEf'
b'Mon Dec 18 08:45:49 +0000 2017',9.43E+17,2494917659,b'Jacqui Beckford',b'@SignedCulture 26 Jan BSL Peeping Tom: Mother (Moeder) https://t.co/3ikCKR4Ak8 @BarbicanCentre'
b'Mon Dec 18 08:45:49 +0000 2017',9.43E+17,144458505,b'Paddy Briggs\xf0\x9f\x87\xaa\xf0\x9f\x87\xba #FBPE',b'@paul_astell @jonworth Say it softly but Tebbit had a point ! Lack of mobility within UK a problem.'
b'Mon Dec 18 08:45:49 +0000 2017',9.43E+17,282748616,b'Valerie Iles',"b'Really interesting, esp as we need to shift focus from immigrn to inequality: https://t.co/TF0PUhOYf9 via @ConversationUK'"
b'Mon Dec 18 08:45:50 +0000 2017',9.43E+17,733702380,b'caseydorney',b'\xf0\x9f\x98\xa9the best https://t.co/9hD8PUbfWH'
b'Mon Dec 18 08:45:52 +0000 2017',9.43E+17,266851052,b'Sophie',"b""Get to school and it's closed #happykids"""
b'Mon Dec 18 08:45:53 +0000 2017',9.43E+17,757033700,b'Box2Box Football',b'The Maestro. https://t.co/GLUzr7Ig2z'
b'Mon Dec 18 08:45:53 +0000 2017',9.43E+17,540014218,b'OPRL',b'@RHarrabin @michaelgove @Revkin @WRAP_UK @BBCBreaking R #550brands members already engage their customers in\xe2\x80\xa6 https://t.co/Y7ILOUwgP1'
b'Mon Dec 18 08:45:57 +0000 2017',9.43E+17,28078435,b'Yasmin Khan',b'@JulianSayarer - this thread\xe2\x80\x99s for you https://t.co/QHDSPZ3Iyp'
b'Mon Dec 18 08:45:59 +0000 2017',9.43E+17,2715932967,b'Jay',"b'Ah fucking dopey cunt, just ruined won the apprentice for myself.'"
b'Mon Dec 18 08:46:01 +0000 2017',9.43E+17,62762270,b'\xf0\x9f\x91\xb5\xf0\x9f\x8f\xbd',b'Ketflixandpills gives me life. It\xe2\x80\x99s the only account on Insta I really like. I laugh every day it\xe2\x80\x99s bare jokes. https://t.co/sLWihehyJZ'
b'Mon Dec 18 08:46:02 +0000 2017',9.43E+17,235988533,b'Kevin P Willi\xf0\x9f\x98\x82ms',"b""Extraordinary! This is like the ultimate #playschool 'through the round/ square/ arched window' moment... https://t.co/jn82YBDGei"""
b'Mon Dec 18 08:46:05 +0000 2017',9.43E+17,194279380,b'jeebusourEMMAnuel',"b""My early Christmas present is that WGGS broke up on Friday so I don't have to walk through 500 oblivious teenage girls on my way into work \xf0\x9f\x91\x8c"""
b'Mon Dec 18 08:46:06 +0000 2017',9.43E+17,4098328330,b'Blapps! Productions',"b'Only in politics, huh?\xf0\x9f\x99\x84 https://t.co/adm8LfKk3u'"
b'Mon Dec 18 08:46:08 +0000 2017',9.43E+17,117841229,b'Rebecca \xe2\x9a\x93\xef\xb8\x8f',b'@districtline @tfl will you be part refunding peoples travelcards for the terrible service throughout the year? Any\xe2\x80\xa6 https://t.co/9HQXFpA56u'
b'Mon Dec 18 08:46:11 +0000 2017',9.43E+17,7.76E+17,b'Renegade London Wine',b'Cheers guys. Come down for a drink soon! \xf0\x9f\x98\x83 https://t.co/WMyBOp0auG'
b'Mon Dec 18 08:46:12 +0000 2017',9.43E+17,28388322,b'Joe / J\xc3\xa1o / John',"b'N\xc3\xa3o \xc3\xa9 chique, \xc3\xa9 economia mesmo https://t.co/u0OFMZHKBl'"
b'Mon Dec 18 08:46:13 +0000 2017',9.43E+17,398077823,b'Nick #NightKingOut',"b""So stressed with my house move, hoping for plenty of 'see you next year' jokes this week to get me through."""
b'Mon Dec 18 08:46:14 +0000 2017',9.43E+17,195652909,b'Joella Bruckshaw',b'The Importance of Personal Branding | Brian Tracy https://t.co/IslKEr2Vq3 via @YouTube Really he s you thinking abo\xe2\x80\xa6 https://t.co/0jTrlgSjp7'
b'Mon Dec 18 08:46:16 +0000 2017',9.43E+17,2716099553,b'RunandfitnessGhidau',b'@TeamGB @Mo_Farah Well deserved \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f'
b'Mon Dec 18 08:46:18 +0000 2017',9.43E+17,49379295,b'Megan Egan',"b'So sick of girls kissing their teeth at me \xf0\x9f\x98\x82 get a grip, London'"
b'Mon Dec 18 08:46:22 +0000 2017',9.43E+17,7.24E+17,b'Lee Judges',b'@1kevincampbell @footballremind @pauldavis_8 @LeeDixon2 Kevin that team doesn\xe2\x80\x99t get the credit it deserves pleasure\xe2\x80\xa6 https://t.co/Zhy7bFm7mg'
b'Mon Dec 18 08:46:22 +0000 2017',9.43E+17,28078435,b'Yasmin Khan',b'@allanjenkins21 \xf0\x9f\x98\x82 same'
b'Mon Dec 18 08:46:23 +0000 2017',9.43E+17,363245814,b'Donna Fallon medium',b'Good morning tweeties happy Monday to you all x'
b'Mon Dec 18 08:46:24 +0000 2017',9.43E+17,2715932967,b'Jay',b'@Akshay_V4 One with the pube hair?'
b'Mon Dec 18 08:46:26 +0000 2017',9.43E+17,2476537184,b'\xe4\xb8\xa1\xe5\x88\xa9\xe3\x81\x8d\xe3\x81\x8a\xe3\x81\x98\xe3\x81\x95\xe3\x82\x93',b'\xe6\x98\xa8\xe6\x99\xa9\xe3\x81\xaf\xe3\x83\x91\xe3\x83\x96\xe3\x81\xa7\xe3\x83\x93\xe3\x83\xbc\xe3\x83\xab\xe3\x82\x92\xe9\xa3\xb2\xe3\x81\xbf\xe3\x81\xaa\xe3\x81\x8c\xe3\x82\x89\xe3\x83\x9c\xe3\x83\xbc\xe3\x83\xb3\xe3\x83\x9e\xe3\x82\xb9\xe5\xaf\xbe\xe3\x83\xaa\xe3\x83\x90\xe3\x83\x97\xe3\x83\xbc\xe3\x83\xab\xe3\x82\x92\xe8\xa6\x8b\xe3\x81\xbe\xe3\x81\x97\xe3\x81\x9f https://t.co/pXw81IaQ57'
b'Mon Dec 18 08:46:29 +0000 2017',9.43E+17,2719919884,b'Gary Watson',b'@milfpursuit oooooh'
b'Mon Dec 18 08:46:30 +0000 2017',9.43E+17,1071955369,b'simona',b'@CaptianRobert Looking forward to seeing you nude'
b'Mon Dec 18 08:46:30 +0000 2017',9.43E+17,143397474,b'Jason Wiltshire',b'Any Conservative voters or activists on my timeline please read this: https://t.co/JeW5bdIeSR'
b'Mon Dec 18 08:46:33 +0000 2017',9.43E+17,733702380,b'caseydorney',b'Actions not words \xf0\x9f\x99\x82 https://t.co/su2L3lUQdw'
b'Mon Dec 18 08:46:34 +0000 2017',9.43E+17,260330158,b'Rhys Weston',b'When does the #Ashes2017 start? I\xe2\x80\x99ve missed all of the warm up games including the B sides loss by an innings and 41 runs......'
b'Mon Dec 18 08:46:34 +0000 2017',9.43E+17,24527655,b'Daniel W',"b""@NW6Penguin @JfmJm Not really, she's just whiney. Slightly lower income tax, and no NI (ie NHS tax) so it more than balances out"""
b'Mon Dec 18 08:46:36 +0000 2017',9.43E+17,390303877,"b""Love 'A' Slice""","b""7 days left!!!! Have you tried our festive waffles?? Don't miss out, come in store today and\xe2\x80\xa6 https://t.co/T7QH5wKNsx"""
b'Mon Dec 18 08:46:36 +0000 2017',9.43E+17,7.30E+17,b'Elise Holton',"b""@wussydoc I would give it a go so it's  on record. At least speaking for yourself you are in control. The lawyers v\xe2\x80\xa6 https://t.co/sGW3YtPkb2"""
b'Mon Dec 18 08:46:38 +0000 2017',9.43E+17,17591456,b'Tim Lennon',b'Finally getting round to reading @Chris_Boardman and @AndyBurnhamGM plans for Ealing and cycling in Manchester. Rea\xe2\x80\xa6 https://t.co/CuqMe08HwI'
b'Mon Dec 18 08:46:39 +0000 2017',9.43E+17,7.24E+17,b'Lee Judges',b'@HarrySymeou Will do \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb'
b'Mon Dec 18 08:46:45 +0000 2017',9.43E+17,3258546885,b'Suzanne Ellis',b'Aw they both seem so lovely. #R4today  https://t.co/Zm2m8pzGu0'
b'Mon Dec 18 08:46:46 +0000 2017',9.43E+17,6532842,b'Mary Grace Nguyen',"b""Why is it that good shows that have just had its reviews published become a sold out event?Now it's happened to\xe2\x80\xa6 https://t.co/WzVlTsADPB"""
b'Mon Dec 18 08:46:47 +0000 2017',9.43E+17,374036416,b'Sally Barnes',b'@SallyHitchiner We desperately need a bishop who shows by  words and actions an inclusive belief in ordained women\xe2\x80\xa6 https://t.co/AeoTO5K658'
b'Mon Dec 18 08:46:52 +0000 2017',9.43E+17,215266294,b'Mariam Losada',b'Buenos d\xc3\xadas!! https://t.co/NVVgCNsfR4'
b'Mon Dec 18 08:46:54 +0000 2017',9.43E+17,8.09E+17,b'Shukz',b'@Thamsla \xf0\x9f\x98\x8f\xf0\x9f\x92\x81\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f'
b'Mon Dec 18 08:46:55 +0000 2017',9.43E+17,3066755681,b'Eye4Jason',b'If I went with Westminster Council like I wanted 2... sure I wouldn\xe2\x80\x99t had to deal with most bull \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f!t this year\xe2\x80\xa6 https://t.co/GMTMQIXuGX'
b'Mon Dec 18 08:46:55 +0000 2017',9.43E+17,325618541,b'80sHog',b'Another poll where I could have easily given 10 choices #SpandauBallet https://t.co/zTmj2Cfs6P'
b'Mon Dec 18 08:46:56 +0000 2017',9.43E+17,48429657,b'Jon B',b'Sometimes life is acutely capable of reminding you that you hell of a lot to be grateful for. That\xe2\x80\x99s not leave to s\xe2\x80\xa6 https://t.co/1hqgbtwrp0'
b'Mon Dec 18 08:46:56 +0000 2017',9.43E+17,36921363,b'Agathe Boulous',"b'The perk of starting work at 7, the amazing sunrises #wintersun #morningview #london #winter\xe2\x80\xa6 https://t.co/uVLKir56MT'"
b'Mon Dec 18 08:47:00 +0000 2017',9.43E+17,434253610,b'jess',b'breaks my heart that payday ain\xe2\x80\x99t until Friday my nails look so clapped infills pending'
b'Mon Dec 18 08:47:00 +0000 2017',9.43E+17,7.95E+17,b'Vasil Matin',b'700\xc2\xa3 only from 10\xc2\xa3 fair deal\xf0\x9f\x98\x84#wining'
b'Mon Dec 18 08:47:00 +0000 2017',9.43E+17,20547146,b'mat herbert',b'@TLRailUK your xmas party will be shit. You guys can\xe2\x80\x99t organise a piss up in a brewery. #cancelledtrain'
b'Mon Dec 18 08:47:01 +0000 2017',9.43E+17,299932423,b'Dom Cook',b'tb to working with some really big lights.. @ Printworks London https://t.co/pAtR9YOQOb'
b'Mon Dec 18 08:47:02 +0000 2017',9.43E+17,272377723,b'Jo Siedlecka',b'#Alternativity on #BBC2 Beautiful. One of the best productions I\xe2\x80\x99ve seen this year. Well done.'
b'Mon Dec 18 08:47:03 +0000 2017',9.43E+17,379817718,b'Varshabeauty.com',"b'Beauty- crystal clear Oxygen Facial on my client, getting ready for her party. Wow look at the\xe2\x80\xa6 https://t.co/MyPqrvNIRb'"
b'Mon Dec 18 08:47:04 +0000 2017',9.43E+17,2160676395,b'Namrata Jadeja',b'River - - Eminem ft Ed \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbd'
b'Mon Dec 18 08:47:04 +0000 2017',9.43E+17,291742227,b'Fred \xf0\x9f\x8e\x84',"b'morning, 13 hours \xf0\x9f\x98\xb4\xf0\x9f\x98\xb4\xf0\x9f\x98\xb4'"
b'Mon Dec 18 08:47:05 +0000 2017',9.43E+17,2716099553,b'RunandfitnessGhidau',b'@TeamGB @J_Ennis Wonderful athlete congratulations \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f great inspiration'
b'Mon Dec 18 08:47:05 +0000 2017',9.43E+17,38866521,b'Rodos Dion',"b'Fashion is not something that exists in dresses only. Fashion is in the sky, in the street,\xe2\x80\xa6 https://t.co/HqrxEiMZCi'"
b'Mon Dec 18 08:47:06 +0000 2017',9.43E+17,962499698,b'The Portly Caravanner',"b""Morning in to Cambridge this morning looking forward to doing sum video footage showing this great City \nIt's City'\xe2\x80\xa6 https://t.co/S1yf4ByfYs"""
b'Mon Dec 18 08:47:10 +0000 2017',9.43E+17,2491107368,b'Beep!Beep!',b'Congestion (Moderate delay) A14 westbound between J23 and J22 Location : The A14 westbound between junc... https://t.co/2KCFAlXmQo #beepbeep'
b'Mon Dec 18 08:47:10 +0000 2017',9.43E+17,1266803563,b'Trendinalia UK',b'Trend Alert: #MyMentalHealthIn5Words. More trends at https://t.co/do7Hdxwcnc #trndnl https://t.co/FnX3doMsNU'
b'Mon Dec 18 08:47:12 +0000 2017',9.43E+17,188904523,b'JZA.',b'James Blake - the wilhelm scream'
b'Mon Dec 18 08:47:12 +0000 2017',9.43E+17,6256592,b'Wolfgang von Shehani',b'History jusdges you by the company you keep... https://t.co/Mzmqqm7Vl2'
b'Mon Dec 18 08:47:15 +0000 2017',9.43E+17,9.05E+17,b'\xd0\x98\xd0\xb2\xd0\xb0\xd0\xbd',b'@gardengirllucy I assume this was before badger defecation.'
b'Mon Dec 18 08:47:16 +0000 2017',9.43E+17,1938175280,b'Lucia Restani',b'More beautiful flowers for my collection also hand-delivered from my dearest client. I\xe2\x80\x99m a lucky\xe2\x80\xa6 https://t.co/sHTNrxLFPr'
b'Mon Dec 18 08:47:18 +0000 2017',9.43E+17,12782772,b'Richard Livsey',"b'@codeOfRobin @SlackHQ Yep, exactly the same thing happened to me with your name, so something odd happened in that\xe2\x80\xa6 https://t.co/6CscA0ELfe'"
b'Mon Dec 18 08:47:20 +0000 2017',9.43E+17,46340321,b'Anthony Sunney',b'The lake looking like glass this morning #London #Wimbledon #Sunrise https://t.co/ozmiqsMvKQ'
b'Mon Dec 18 08:47:25 +0000 2017',9.43E+17,357062129,b'Chop',b'@HearUsRoar19 Like 4 of them done it.. Buzzing for Farage and Nick Griffin\xe2\x80\x99s attempt'
b'Mon Dec 18 08:47:25 +0000 2017',9.43E+17,2873389873,b'Jun Ying Wong',"b'My mum always told me to eat more greens and I think I\xe2\x80\x99ll do just that!\n\nBut hands down, I think\xe2\x80\xa6 https://t.co/vdnCSGMKTZ'"
b'Mon Dec 18 08:47:28 +0000 2017',9.43E+17,33568779,b'Megan',b'\xf0\x9f\x99\x83 https://t.co/9haXxzarzk'
b'Mon Dec 18 08:47:30 +0000 2017',9.43E+17,32361262,b'emma L. bevan',b'I am booking flights this week... \xf0\x9f\x8f\x83\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f https://t.co/4mczCleIOk'
b'Mon Dec 18 08:47:31 +0000 2017',9.43E+17,2719919884,b'Gary Watson',b'@boobsnextdoor2 oooh ginger'
b'Mon Dec 18 08:47:34 +0000 2017',9.43E+17,897702366,b'Susie19\xf0\x9f\x8d\x8d',b'@UOHelpMeEurope Plse contact me re missing item'
b'Mon Dec 18 08:47:35 +0000 2017',9.43E+17,19912343,b'Hollie Stillion',b'Moving day!!! \xf0\x9f\x8f\xa1 #byebyebigsmoke #hellohighwycombe \xf0\x9f\x9a\x9a\xf0\x9f\x9a\x97\xf0\x9f\x9a\x9b'
b'Mon Dec 18 08:47:35 +0000 2017',9.43E+17,228630018,b'John',"b'Happy Monday peeps, have a good one #kickass #happymonday #woohoo @ London, United Kingdom https://t.co/ALDTOSLj5p'"
b'Mon Dec 18 08:47:36 +0000 2017',9.43E+17,16448053,b'Veevs',b'@NeelyFanForever Thank you \xf0\x9f\x98\x8a'
b'Mon Dec 18 08:47:39 +0000 2017',9.43E+17,154104252,b'Denny Setiady',b'At @visitlondon [pic] \xe2\x80\x94 https://t.co/bCarTgT4OM'
b'Mon Dec 18 08:47:40 +0000 2017',9.43E+17,6532842,b'Mary Grace Nguyen',"b'@CrossEyedPiano @boulezian Ah, true. Naughty ,\xf0\x9f\x98\x88'"
b'Mon Dec 18 08:47:41 +0000 2017',9.43E+17,26616609,b'Eggnog Grundy',b'I think we should continue the Michael Bubl\xc3\xa8 Christmas appearance theme and nail the bastard to a cross at Easter'
b'Mon Dec 18 08:47:42 +0000 2017',9.43E+17,223207558,b'sully gravity',b'echo tsnto de menos dar clase que creo que voy a echar curriculums en coles tbh'
b'Mon Dec 18 08:47:46 +0000 2017',9.43E+17,1298470638,b'Michiel Willems',"b'Hi @KLM_press Probeer jullie al 2 dagen te bereiken. Via dat 747 nummer wachttijd van 25 mins; via Twitter, WhatsAp\xe2\x80\xa6 https://t.co/EBPN1Alm1R'"
b'Mon Dec 18 08:47:49 +0000 2017',9.43E+17,23448425,b'beth gaskell',"b""I'm loving how quiet the tube is already! Thank you all for going on your Christmas breaks early!!!!\xe2\x80\xa6 https://t.co/SKKUoVs3Rk"""
b'Mon Dec 18 08:47:50 +0000 2017',9.43E+17,14441060,b'Flip Calvi',b'#carols #christmas #christmastree #decorations #elves #family #GetInstaLike #gift #gifts #green\xe2\x80\xa6 https://t.co/Q13feKUlE0'
b'Mon Dec 18 08:47:51 +0000 2017',9.43E+17,481205272,b'SO GLAM',b'\xe2\x9c\xa8\xe2\x9d\x84\xef\xb8\x8f\xf0\x9f\x8e\x84\xf0\x9f\x8e\x85\xf0\x9f\x8f\xbdITS CHRISTMAS WEEK!\xe2\x80\xa6 https://t.co/VN5dbB05Zy'
b'Mon Dec 18 08:47:52 +0000 2017',9.43E+17,603589420,b'lauren\xf0\x9f\x91\x85',b'my next day off work is christmas day\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9'
b'Mon Dec 18 08:47:52 +0000 2017',9.43E+17,315215668,b'Sean Roche',b'@grillonnewyork @kweeee'
b'Mon Dec 18 08:47:55 +0000 2017',9.43E+17,3024987795,b'Flavours of Naples',"b'Good morning come to try our special breakfast focaccia con provola e salsiccia,homemade style focaccia grilled wit\xe2\x80\xa6 https://t.co/LNxF6ndaJs'"
b'Mon Dec 18 08:47:58 +0000 2017',9.43E+17,3128987901,b'Morgan',b'Been here less than hour an hour and I want to go home \xf0\x9f\x98\xa9Why haven\xe2\x80\x99t we broken up for Christmas yet'
b'Mon Dec 18 08:48:01 +0000 2017',9.43E+17,2916075113,b'todd',b'That\xe2\x80\x99s me missed doctors cos I couldn\xe2\x80\x99t wake up in time \xf0\x9f\x98\x82\xf0\x9f\x98\x82'
b'Mon Dec 18 08:48:01 +0000 2017',9.43E+17,199453781,b'peter santo',b'A little LFC bias there Joe?? https://t.co/Fn3blzsZjs'
b'Mon Dec 18 08:48:01 +0000 2017',9.43E+17,116050542,b'Anibal de Almeida',b'ROCKSTAR GLAM ROCK THE ARMY IS OUT \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f balmain @BalmainHair\xe2\x80\xa6 https://t.co/FkBLzjwAXw'
b'Mon Dec 18 08:48:02 +0000 2017',9.43E+17,2882280078,b'SW Tailoring',b'Stuck for last minute Xmas ideas ? The limited edition black leather travel bag with blue\xe2\x80\xa6 https://t.co/XeOH6TH3ue'
b'Mon Dec 18 08:48:04 +0000 2017',9.43E+17,281460271,b'The Cross Shop',b'New season @rails_la jackets and gorgeous pink_city_prints beaded clutches \xe2\x9c\xa8 Christmas cool \xf0\x9f\x98\x8e\xf0\x9f\x8c\x9f \xf0\x9f\x92\xab\xe2\x80\xa6 https://t.co/o1ARKYdrpO'
b'Mon Dec 18 08:48:05 +0000 2017',9.43E+17,3305452377,b'Hannah Davidson',b'How much do you know about #cryptocurrencies https://t.co/rqK72shk1E'
b'Mon Dec 18 08:48:08 +0000 2017',9.43E+17,1266803563,b'Trendinalia UK',b'#GujaratVerdict just started trending with 134037 tweets. More trends at https://t.co/do7Hdxwcnc #trndnl'
b'Mon Dec 18 08:48:09 +0000 2017',9.43E+17,125395098,b'Issie Baldwin',b'@beccashielsx I mean those glasses need to make a comeback xx thanks baby cakes love ya xx'
b'Mon Dec 18 08:48:11 +0000 2017',9.43E+17,195920436,b'Charlotte Rolfe',b'One of my favourite bands playing one of my favourite albums in a beautiful venue. Very special\xe2\x80\xa6 https://t.co/xp8IC9cBUr'
b'Mon Dec 18 08:48:18 +0000 2017',9.43E+17,9.08E+17,b'ThePostBoxCompany',b'\xf0\x9f\x93\xae\xf0\x9f\x93\xaeWhy not hire one of our Post Boxes for your Xmas or New Years Party\xf0\x9f\x92\x92\xf0\x9f\x8e\x80\xf0\x9f\x92\x9dUse Our Online Booking System To Hire An Ev\xe2\x80\xa6 https://t.co/64w7iZIcgN'
b'Mon Dec 18 08:48:20 +0000 2017',9.43E+17,507232909,b'MILK',"b'Get some milk. We got them gift cards, pop into the cafe or email lauren@milk.london and we\xe2\x80\x99ll\xe2\x80\xa6 https://t.co/DYwSUSp4u1'"
b'Mon Dec 18 08:48:20 +0000 2017',9.43E+17,160822044,b'lenny',b'Meeting Santa at keydellnurseries yesterday @ Keydell Nurseries https://t.co/XvCYFLRrOy'
b'Mon Dec 18 08:48:20 +0000 2017',9.43E+17,840224418,b'Marsha Thompson',b'#GigEconomy https://t.co/pGnEBHFU9g'
b'Mon Dec 18 08:48:21 +0000 2017',9.43E+17,93477653,b'Ree',b'This is nuts. What should Americans be doing about this? This is Orwellian and so so dark. #CDC7words'
b'Mon Dec 18 08:48:21 +0000 2017',9.43E+17,2223313067,b'-',b'Loool my Mum said we should make a family YouTube...she\xe2\x80\x99s actually being serious.'
b'Mon Dec 18 08:48:23 +0000 2017',9.43E+17,1478149944,b'David Price',"b'Not sure if any ""facts"" are changing, but the previous lies and distortion are becoming more and more obvious. https://t.co/xS3VT3jBFh'"
b'Mon Dec 18 08:48:27 +0000 2017',9.43E+17,263195282,b'Ego Rodriguez',b'@ChrisJonesGeek Hahaha'
b'Mon Dec 18 08:48:27 +0000 2017',9.43E+17,20242355,b'Super T',"b""I'm at London Euston Railway Station - @nationalrailenq in Euston, Greater London https://t.co/88cb1ihIf3"""
b'Mon Dec 18 08:48:31 +0000 2017',9.43E+17,16082115,b'Andrew Jennings',b'#christmasatkew last night \xf0\x9f\x8e\x84\xe2\x9c\xa8 https://t.co/CtKCeTRfcO'
b'Mon Dec 18 08:48:34 +0000 2017',9.43E+17,2615519574,b'Nik',"b'@BlakeLawatch @OldTimeHardball its one of the best, a lot about Joe wood, whats really cool is tat they hav the voi\xe2\x80\xa6 https://t.co/3FUOmaOjfO'"
b'Mon Dec 18 08:48:35 +0000 2017',9.43E+17,157585203,b'Twi Montana \xf0\x9f\x87\xac\xf0\x9f\x87\xad',b'Happy birthday @paapaGh'
b'Mon Dec 18 08:48:41 +0000 2017',9.43E+17,7786722,b'Adrian Bradley',b'My flatmate went to this. I am now feeling vindicated for not really being into cheese. https://t.co/VUcUo5ccc5'
b'Mon Dec 18 08:48:41 +0000 2017',9.43E+17,285205871,b'@DJChrislindsey',b'@Se_Railway The before you\xe2\x80\x99re going to stop most services into London and yet again I\xe2\x80\x99m delayed waiting 25 mins at\xe2\x80\xa6 https://t.co/ODA1uIKd9g'
b'Mon Dec 18 08:48:43 +0000 2017',9.43E+17,235988533,b'Kevin P Willi\xf0\x9f\x98\x82ms',"b""@stephenpollard Bloody Yorkists! Stick a parkin up his t'arse."""
b'Mon Dec 18 08:48:43 +0000 2017',9.43E+17,65090328,b'Barry Moffatt',b'That was clearly out. https://t.co/RgiaoVsv5S'
b'Mon Dec 18 08:48:44 +0000 2017',9.43E+17,2190680828,b'Grumpy Old Girl! #FBPE \xf0\x9f\x87\xaa\xf0\x9f\x87\xba',b'@psalkovskis @LiamJGilligan @AnneCooke14 @AshleyCurryOCD Very much so Paul. OCD charities have worked hard to raise\xe2\x80\xa6 https://t.co/7jvlQ6mbL8'
b'Mon Dec 18 08:48:44 +0000 2017',9.43E+17,1497784118,b'Cycle PS',b'30% OFF all of this! Last min Christmas pressie idea? #cyclepscrazychristmasdeals #camberwell\xe2\x80\xa6 https://t.co/24SCBC9MC1'
b'Mon Dec 18 08:48:46 +0000 2017',9.43E+17,126368198,b'Dareth Evans Photography',b'Important stuff... https://t.co/zWpmOCIXUA @Brutally_James you might enjoy this.... #geek #adidas #gazelle https://t.co/aIG7hRXKOj'
b'Mon Dec 18 08:48:47 +0000 2017',9.43E+17,336990264,b'Julien Allen',"b'@razzbingo Ex Bond director Martin Campbell too. Goldeneye and Casino Royale, IINM.'"
b'Mon Dec 18 08:48:47 +0000 2017',9.43E+17,2882067129,b'ZombieSquadHQ\xe2\x84\xa2\xf0\x9f\x8e\x84\xf0\x9f\x8e\x85\xf0\x9f\xa4\xb6',"b'ZOMBIESQUAD #ZSHQ WELCOME New Recruits the lovely Private EVE and her posse (Abbey, Izzy, Katie, Sophie and Juliet)\xe2\x80\xa6 https://t.co/ffA9ve5ASv'"
